Date/Time,Duration,Latitude,Longitude,State,Max Gust speed,
2007-10-28 08:09:00,21,-34.8500,138.6200,SA,51,
2007-10-28 08:10:00,20,-36.9800,140.7300,SA,50,
2007-11-19 19:30:00,30,-36.0300,140.5800,SA,60,
2007-11-19 20:43:00,17,-33.7000,136.4900,SA,67,
2007-11-20 05:04:00,26,-30.7100,134.5700,SA,49,
2007-11-20 11:30:00,30,-31.0300,137.0500,SA,49,
2007-12-06 04:16:00,8,-29.0100,134.7500,SA,59,
2007-12-19 04:30:00,30,-35.0700,140.8400,SA,65,
2008-01-26 03:50:00,60,-29.5000,137.5000,SA,54,
2008-05-14 18:00:00,30,-33.5600,139.1000,SA,65,
2008-05-16 12:36:00,10,-34.6400,135.7000,SA,50,
2008-12-09 06:17:00,13,-31.0300,137.0500,SA,55,
2008-12-09 08:42:00,14,-30.5800,138.4000,SA,51,
2000-01-10 12:22:00,8,-28.6200,122.0200,WA,42,
2000-01-30 07:00:00,0,-32.8200,117.1800,WA,0,
2000-05-31 09:30:00,0,-31.9500,115.7900,WA,0,
2000-07-10 14:00:00,0,-33.6000,115.1000,WA,0,
2000-11-26 08:30:00,30,-33.6800,121.8300,WA,80,
2000-12-09 00:00:00,0,-30.9900,119.1100,WA,0,
2001-01-07 14:00:00,20,-30.4700,118.3800,WA,45,
2001-01-09 09:20:00,30,-29.4400,116.7100,WA,48,
2001-02-08 10:00:00,60,-26.3600,118.3200,WA,49,
2001-02-28 05:15:00,45,-29.6000,115.9400,WA,0,
2001-04-22 10:00:00,15,-34.0500,118.4000,WA,0,
2001-09-29 00:00:00,0,-35.0100,117.8800,WA,0,
2001-11-18 14:00:00,180,-31.7000,115.7500,WA,0,
2002-01-14 08:00:00,180,-32.2300,115.7600,WA,100,
2002-01-18 04:30:00,330,-32.0000,121.0000,WA,59,
2002-01-22 05:00:00,90,-24.2400,118.3400,WA,80,
2002-02-03 07:00:00,60,-28.3500,114.6400,WA,0,
2002-05-03 07:00:00,10,-33.7760,121.5530,WA,0,
2002-05-05 21:00:00,60,-31.9500,115.8000,WA,0,
2002-05-06 06:00:00,90,-33.0000,120.0000,WA,55,
2002-05-10 10:00:00,780,-34.3700,115.1300,WA,63,
2002-06-30 15:00:00,150,-32.5000,115.7700,WA,58,
2002-07-11 00:00:00,1680,-34.3700,115.1300,WA,69,
2002-07-11 10:00:00,840,-33.6300,115.3400,WA,66,
2002-07-11 18:00:00,840,-33.7000,121.8000,WA,57,
2002-07-11 20:00:00,60,-32.0000,115.8500,WA,59,
2002-07-24 00:00:00,0,-32.2800,115.7600,WA,0,
2002-07-24 03:00:00,0,-31.1000,117.1000,WA,0,
2002-08-08 15:00:00,300,-31.9000,115.8000,WA,56,
2002-08-14 12:00:00,780,-31.9000,115.8000,WA,61,
2002-08-31 18:00:00,360,-31.7600,115.7300,WA,48,
2002-08-31 18:46:00,0,-34.3700,115.1300,WA,54,
2002-08-31 21:30:00,0,-33.6300,115.3800,WA,56,
2002-09-14 04:45:00,0,-32.0100,115.5000,WA,56,
2002-09-14 05:20:00,0,-31.9600,115.7600,WA,52,
2002-09-14 05:29:00,0,-31.9400,116.0500,WA,55,
2002-09-14 05:32:00,0,-31.9300,115.9700,WA,53,
2002-09-14 07:00:00,60,-34.3700,115.1300,WA,57,
2002-09-14 12:52:00,0,-33.5400,115.0200,WA,55,
2002-10-05 09:17:00,0,-31.9400,116.0500,WA,56,
2002-10-05 11:04:00,0,-32.0100,115.5000,WA,56,
2002-10-05 12:09:00,0,-33.5400,115.0200,WA,54,
2002-10-06 02:30:00,0,-33.8300,121.8900,WA,49,
2002-10-17 05:00:00,60,-31.9000,115.8000,WA,56,
2002-10-17 07:11:00,10,-31.6200,117.2200,WA,56,
2002-10-17 07:58:00,0,-33.1100,118.8400,WA,57,
2002-10-17 10:47:00,0,-34.3700,115.1300,WA,57,
2002-10-17 10:55:00,10,-32.2100,121.7500,WA,60,
2002-10-17 22:30:00,0,-33.6800,121.8300,WA,53,
2002-10-18 10:00:00,180,-24.7050,119.6040,WA,0,
2002-11-15 06:00:00,180,-31.4000,118.5000,WA,58,
2002-11-22 07:50:00,10,-26.6100,118.5400,WA,46,
2002-11-22 09:00:00,10,-15.7800,128.7100,WA,55,
2002-12-05 04:00:00,180,-30.6000,116.1000,WA,0,
2002-12-06 07:50:00,10,-31.2300,119.3500,WA,50,
2002-12-22 10:00:00,60,-28.2800,116.7400,WA,0,
2002-12-22 10:00:00,0,-28.6000,115.9000,WA,0,
2002-12-22 15:00:00,60,-30.7000,116.1000,WA,60,
2002-12-26 04:00:00,360,-30.9000,117.9000,WA,0,
2002-12-26 08:00:00,10,-30.8900,116.7300,WA,95,
2002-12-27 00:00:00,0,-32.8850,118.6320,WA,0,
2002-12-27 09:40:00,20,-28.6150,122.4200,WA,64,
2003-01-23 05:40:00,5,-30.7800,121.4500,WA,74,
2003-01-23 08:00:00,5,-33.6900,121.8300,WA,59,
2003-02-09 07:00:00,45,-31.5500,116.4200,WA,60,
2003-02-16 05:00:00,60,-31.3000,115.9000,WA,0,
2003-04-11 11:56:00,0,-31.7600,115.7300,WA,57,
2003-04-11 18:19:00,0,-34.3700,115.1300,WA,60,
2003-04-12 05:17:00,0,-33.8300,121.8900,WA,52,
2003-05-15 22:18:00,0,-32.0100,115.5000,WA,63,
2003-05-15 22:26:00,0,-31.7600,115.7300,WA,62,
2003-05-15 23:00:00,0,-32.2400,115.6800,WA,52,
2003-05-15 23:00:00,0,-32.5200,115.7500,WA,54,
2003-05-16 01:21:00,0,-32.0100,115.1400,WA,56,
2003-06-25 03:01:00,0,-33.6900,117.6100,WA,49,
2003-06-25 15:41:00,0,-32.0100,115.5000,WA,50,
2003-06-25 17:04:00,0,-34.3700,115.1300,WA,53,
2003-06-27 06:39:00,0,-32.5200,115.7500,WA,59,
2003-06-27 06:41:00,0,-31.7600,115.7300,WA,58,
2003-06-27 07:56:00,0,-32.0100,115.5000,WA,63,
2003-09-19 16:49:00,0,-34.3700,115.1300,WA,61,
2003-09-19 20:30:00,0,-31.7600,115.7300,WA,67,
2003-11-11 12:26:00,0,-32.1000,115.8760,WA,49,
2003-11-11 13:14:00,0,-32.1320,115.8200,WA,45,
2003-11-11 13:50:00,0,-32.4750,115.9670,WA,0,
2003-11-16 07:12:00,0,-26.6110,118.5440,WA,49,
2003-11-29 08:00:00,0,-15.6500,128.7600,WA,0,
2003-12-05 10:45:00,0,-30.4770,118.1210,WA,0,
2003-12-11 04:00:00,0,-20.1400,127.9850,WA,54,
2003-12-17 06:50:00,0,-31.5520,116.4680,WA,59,
2003-12-18 07:00:00,0,-33.2700,118.3600,WA,0,
2004-01-04 00:00:00,0,-28.8920,117.1310,WA,0,
2004-01-04 07:30:00,15,-28.6090,116.5740,WA,0,
2004-01-18 11:27:00,0,-30.7330,121.4670,WA,51,
2004-01-23 07:30:00,0,-17.3500,123.6100,WA,0,
2004-01-28 07:15:00,25,-33.6760,116.5970,WA,51,
2004-02-02 07:36:00,0,-23.2000,117.6760,WA,58,
2004-02-12 07:20:00,35,-31.2170,121.4670,WA,0,
2004-03-01 04:30:00,5,-31.4780,118.2790,WA,70,
2004-03-05 16:23:00,8,-20.7097,116.7742,WA,54,
2004-04-03 06:45:00,0,-19.7810,120.6410,WA,63,
2004-05-09 03:21:00,0,-31.7594,115.7278,WA,55,
2004-05-10 01:18:00,0,-34.3728,115.1358,WA,65,
2004-05-30 04:00:00,0,-34.3728,115.1358,WA,54,
2004-06-06 06:08:00,0,-34.3728,115.1358,WA,55,
2004-06-07 11:40:00,0,-34.3728,115.1358,WA,53,
2004-06-07 13:47:00,0,-33.5372,115.0189,WA,53,
2004-06-10 08:04:00,0,-33.5372,115.0189,WA,53,
2004-06-10 18:41:00,0,-34.3728,115.1358,WA,54,
2004-06-11 21:15:00,0,-32.2433,115.6839,WA,52,
2004-06-11 23:37:00,0,-34.3728,115.1358,WA,57,
2004-06-12 04:58:00,0,-33.5547,120.6997,WA,59,
2004-06-12 05:47:00,0,-33.8300,121.8925,WA,59,
2004-07-07 01:14:00,0,-31.7594,115.7278,WA,54,
2004-07-07 08:54:00,0,-32.0069,115.5022,WA,49,
2004-07-07 10:50:00,0,-31.9558,115.7619,WA,50,
2004-07-21 01:05:00,0,-32.7103,116.0594,WA,49,
2004-07-21 02:14:00,0,-33.5372,115.0189,WA,51,
2004-07-21 04:01:00,0,-31.7594,115.7278,WA,49,
2004-07-21 04:42:00,0,-32.0069,115.5022,WA,55,
2004-07-21 06:07:00,0,-31.9275,115.9764,WA,49,
2004-07-22 05:27:00,0,-34.3728,115.1358,WA,57,
2004-07-23 15:05:00,0,-32.0069,115.5022,WA,54,
2004-07-23 15:07:00,0,-33.5372,115.0189,WA,51,
2004-07-23 15:17:00,0,-31.9558,115.7619,WA,57,
2004-07-23 15:25:00,0,-31.9275,115.9764,WA,51,
2004-07-23 19:34:00,0,-34.9469,116.7222,WA,54,
2004-07-23 20:30:00,0,-34.3728,115.1358,WA,64,
2004-07-24 16:13:00,0,-31.9558,115.7619,WA,51,
2004-07-24 18:30:00,0,-32.0069,115.5022,WA,50,
2004-07-24 18:54:00,0,-31.9275,115.9764,WA,52,
2004-07-24 19:04:00,0,-34.3728,115.0189,WA,73,
2004-07-24 20:49:00,0,-33.5372,115.0189,WA,67,
2004-07-25 00:21:00,0,-34.9469,116.7222,WA,50,
2004-07-25 17:01:00,0,-34.3728,115.1358,WA,53,
2004-10-05 21:10:00,0,-34.3728,115.1358,WA,70,
2004-10-06 02:18:00,0,-33.6311,115.3389,WA,54,
2004-10-06 02:21:00,0,-33.5372,115.0189,WA,55,
2004-10-06 05:01:00,0,-33.8300,121.8925,WA,52,
2004-10-11 04:31:00,0,-34.2508,116.1450,WA,51,
2004-10-11 15:15:00,0,-34.3728,115.1358,WA,56,
2004-10-24 08:11:00,0,-15.7800,128.7100,WA,63,
2004-10-24 09:24:00,0,-23.1725,117.7494,WA,59,
2004-10-25 08:07:00,0,-15.7814,128.7100,WA,64,
2004-11-14 11:10:00,0,-16.6381,128.4517,WA,61,
2004-11-24 12:00:00,15,-28.6780,120.9710,WA,0,
2004-12-02 09:17:00,0,-33.8300,121.8925,WA,52,
2004-12-06 06:29:00,0,-21.1756,119.7497,WA,51,
2004-12-07 12:55:00,0,-15.5100,128.1503,WA,54,
2004-12-14 12:00:00,0,-32.4490,118.9110,WA,65,
2004-12-15 12:53:00,0,-28.6133,122.4236,WA,53,
2004-12-25 07:45:00,0,-31.4260,119.4800,WA,0,
2004-12-25 08:45:00,0,-30.1500,116.3800,WA,172,
2004-12-27 05:45:00,0,-33.6300,115.3400,WA,58,
2004-12-27 07:06:00,0,-29.2039,116.0247,WA,54,
2004-12-31 06:18:00,0,-28.1156,117.8425,WA,59,
2005-01-01 06:40:00,0,-31.8080,116.9910,WA,0,
2005-01-02 05:59:00,0,-30.7847,121.4533,WA,52,
2005-01-23 12:30:00,0,-33.0939,119.0236,WA,53,
2005-02-20 10:51:00,0,-21.1756,119.7497,WA,51,
2005-02-20 14:34:00,0,-18.1814,125.5619,WA,52,
2005-02-26 10:43:00,0,-31.2353,119.3564,WA,51,
2005-02-28 08:33:00,0,-28.1156,117.8425,WA,51,
2005-02-28 09:55:00,0,-15.5100,128.1503,WA,71,
2005-03-04 06:24:00,0,-21.1756,119.7500,WA,63,
2005-03-15 11:23:00,0,-20.7600,117.1600,WA,53,
2005-03-15 17:27:00,0,-14.3000,126.6400,WA,80,
2005-03-16 18:00:00,0,-31.3500,115.9000,WA,32,
2005-03-17 02:05:00,0,-16.6381,128.4571,WA,51,
2005-04-01 06:16:00,0,-32.0069,115.5022,WA,56,
2005-05-13 06:57:00,0,-30.8400,128.1100,WA,51,
2005-05-15 21:26:00,0,-28.3000,113.5900,WA,57,
2005-05-15 21:58:00,0,-32.0000,115.5000,WA,77,
2005-05-15 22:00:00,0,-31.9558,115.7619,WA,61,
2005-05-15 22:19:00,0,-32.1000,115.8790,WA,50,
2005-05-15 22:19:00,0,-33.3567,115.6447,WA,48,
2005-05-15 23:16:00,0,-32.6700,116.6700,WA,55,
2005-05-15 23:53:00,0,-34.3700,115.1358,WA,73,
2005-05-15 23:55:00,0,-33.5372,115.0189,WA,58,
2005-05-16 01:29:00,0,-34.9469,116.7222,WA,60,
2005-05-16 03:09:00,0,-33.5547,120.6997,WA,51,
2005-06-06 20:25:00,0,-32.0069,115.5022,WA,51,
2005-06-08 06:26:00,0,-33.6311,115.3389,WA,53,
2005-06-09 04:45:00,0,-34.3728,115.1358,WA,61,
2005-06-09 07:30:00,0,-33.5372,115.0189,WA,57,
2005-06-11 14:32:00,0,-33.5372,115.0189,WA,54,
2005-06-11 15:10:00,0,-34.3700,115.1300,WA,62,
2005-06-11 16:45:00,0,-31.9558,115.7619,WA,48,
2005-06-11 18:05:00,0,-32.2433,115.6839,WA,53,
2005-06-11 18:19:00,0,-32.0069,115.5022,WA,58,
2005-06-12 00:04:00,0,-34.3728,115.1358,WA,57,
2005-06-22 20:05:00,0,-33.6300,115.3400,WA,49,
2005-06-22 21:41:00,0,-32.0000,115.5000,WA,58,
2005-06-29 21:38:00,0,-34.3700,115.1300,WA,50,
2005-07-02 19:19:00,0,-34.3700,115.1300,WA,50,
2005-07-12 22:00:00,0,-32.0069,115.5022,WA,49,
2005-07-13 00:51:00,0,-34.3700,115.1358,WA,56,
2005-07-20 07:24:00,0,-34.3700,115.1300,WA,61,
2005-07-20 08:46:00,0,-33.5372,115.0189,WA,57,
2005-07-20 10:44:00,0,-32.0100,115.5000,WA,50,
2005-07-20 17:20:00,0,-34.3700,115.1300,WA,50,
2005-08-01 06:31:00,0,-34.2510,116.1450,WA,51,
2005-08-01 08:14:00,0,-33.5372,115.0189,WA,50,
2005-08-08 04:24:00,0,-34.3730,115.1360,WA,53,
2005-08-08 04:42:00,0,-34.9470,116.7220,WA,50,
2005-08-12 04:12:00,0,-33.5372,115.0189,WA,54,
2005-08-12 04:36:00,0,-32.0069,115.5022,WA,56,
2005-08-12 05:22:00,0,-32.5219,115.7119,WA,55,
2005-08-12 06:54:00,0,-34.3728,115.1358,WA,53,
2005-08-13 11:23:00,0,-32.0100,115.5000,WA,53,
2005-08-13 11:43:00,0,-31.9500,115.7600,WA,49,
2005-08-13 11:48:00,0,-34.3700,115.1300,WA,56,
2005-08-13 14:04:00,0,-33.5372,115.0189,WA,53,
2005-08-16 01:12:00,0,-32.0069,115.5022,WA,56,
2005-08-16 07:39:00,0,-31.6669,116.0189,WA,50,
2005-08-16 09:50:00,0,-33.5372,115.0189,WA,48,
2005-08-17 11:35:00,0,-28.8000,114.7000,WA,53,
2005-08-17 15:30:00,0,-32.0100,115.5000,WA,48,
2005-08-29 12:19:00,0,-34.3728,115.1358,WA,49,
2005-08-29 20:32:00,0,-33.9300,120.1300,WA,51,
2005-09-05 07:25:00,0,-33.5372,115.0100,WA,48,
2005-09-05 08:01:00,0,-34.3700,115.1358,WA,51,
2005-09-05 11:30:00,30,-32.7620,115.6810,WA,54,
2005-09-05 11:31:00,0,-32.0100,115.5000,WA,49,
2005-09-05 18:42:00,0,-33.5372,115.0189,WA,56,
2005-09-05 18:44:00,0,-32.0100,115.5000,WA,48,
2005-09-06 05:46:00,0,-34.3700,115.1300,WA,61,
2005-09-06 08:39:00,0,-34.9500,116.7200,WA,54,
2005-09-06 21:44:00,0,-34.3700,115.1358,WA,56,
2005-09-06 23:30:00,0,-34.9469,116.7220,WA,50,
2005-09-08 07:37:00,0,-34.3700,115.1300,WA,63,
2005-09-08 08:06:00,0,-33.5372,115.0189,WA,54,
2005-09-08 08:17:00,0,-33.6300,115.3389,WA,51,
2005-09-16 18:24:00,0,-33.6300,115.3400,WA,55,
2005-09-16 18:59:00,0,-34.2500,116.1450,WA,49,
2005-09-16 19:31:00,0,-32.5200,115.7100,WA,60,
2005-09-16 20:54:00,0,-34.3700,115.1300,WA,48,
2005-09-16 22:16:00,0,-32.0100,115.5000,WA,48,
2005-09-17 02:37:00,0,-32.9869,121.6200,WA,48,
2005-09-17 03:32:00,0,-32.2100,121.7500,WA,50,
2005-09-17 06:12:00,0,-33.8300,121.8925,WA,51,
2005-09-20 12:11:00,0,-30.8453,128.1100,WA,54,
2005-09-27 01:04:00,0,-33.5370,115.0189,WA,49,
2005-09-27 01:55:00,0,-33.6300,115.3389,WA,49,
2005-09-27 04:09:00,0,-34.3728,115.1358,WA,57,
2005-09-27 06:37:00,0,-30.8400,128.1100,WA,48,
2005-09-28 04:54:00,0,-30.8453,128.1092,WA,50,
2005-09-30 01:29:00,0,-33.6300,115.3389,WA,51,
2005-09-30 03:15:00,0,-34.3728,115.1358,WA,60,
2005-09-30 03:42:00,0,-33.5372,115.0189,WA,50,
2005-10-03 14:14:00,0,-34.3700,115.1358,WA,62,
2005-10-03 17:36:00,0,-32.0069,115.5022,WA,53,
2005-10-24 13:44:00,0,-34.3728,115.1358,WA,49,
2005-10-24 23:03:00,0,-34.3728,115.1358,WA,50,
2005-11-05 02:31:00,0,-32.2147,121.7547,WA,54,
2005-11-05 09:17:00,0,-30.8400,128.1100,WA,57,
2005-11-14 09:21:00,0,-26.1317,126.1317,WA,92,
2005-11-20 06:32:00,0,-15.5000,128.1500,WA,56,
2005-11-22 05:35:00,0,-14.0900,126.3867,WA,48,
2005-11-23 08:21:00,0,-30.7847,121.4533,WA,52,
2005-11-30 08:21:00,0,-25.0341,128.3010,WA,51,
2005-12-02 13:04:00,0,-30.7900,121.4500,WA,53,
2005-12-03 06:59:00,0,-30.8400,128.1092,WA,48,
2005-12-08 05:33:00,0,-18.2292,127.6600,WA,53,
2005-12-11 04:11:00,0,-30.8400,128.1100,WA,53,
2005-12-11 07:00:00,0,-15.7800,128.7100,WA,48,
2005-12-20 07:21:00,0,-18.1800,125.5600,WA,49,
2005-12-22 10:12:00,0,-30.8400,128.1100,WA,57,
2005-12-28 12:59:00,0,-23.4169,119.7989,WA,49,
2006-01-07 05:20:00,0,-31.6200,117.2200,WA,61,
2006-01-09 03:21:00,0,-20.3725,118.6317,WA,53,
2006-01-09 11:48:00,0,-20.7100,116.7700,WA,76,
2006-01-09 12:31:00,0,-20.7600,117.1600,WA,70,
2006-01-09 17:07:00,0,-20.7600,117.1600,WA,67,
2006-01-09 20:13:00,0,-21.1900,115.9800,WA,56,
2006-01-11 18:36:00,0,-15.5100,128.1500,WA,53,
2006-01-18 15:26:00,0,-23.4169,119.7989,WA,73,
2006-01-18 23:03:00,0,-14.0900,126.3867,WA,53,
2006-02-16 10:49:00,0,-21.6689,115.0109,WA,48,
2006-02-17 11:05:00,0,-23.1700,117.7500,WA,57,
2006-02-21 05:34:00,0,-31.6669,116.0189,WA,54,
2006-02-21 06:24:00,0,-31.9275,115.9764,WA,54,
2006-02-27 20:17:00,0,-20.8750,115.4056,WA,50,
2006-02-27 21:45:00,0,-20.3725,118.6317,WA,48,
2006-02-28 01:38:00,0,-20.7594,117.1583,WA,48,
2006-03-04 12:03:00,0,-18.1814,125.5619,WA,50,
2006-03-11 06:59:00,0,-31.6669,116.0189,WA,49,
2006-03-29 20:43:00,0,-20.3725,118.6317,WA,48,
2006-03-30 03:54:00,0,-20.7594,117.1583,WA,58,
2006-03-30 04:56:00,0,-20.7097,116.7742,WA,68,
2006-03-30 06:59:00,0,-21.1906,115.9800,WA,96,
2006-03-30 12:17:00,0,-21.6689,115.1092,WA,83,
2006-04-06 14:07:00,0,-20.8750,115.4056,WA,50,
2006-04-07 00:22:00,0,-20.8750,115.4056,WA,56,
2006-04-07 08:17:00,0,-21.1900,115.9800,WA,54,
2006-04-24 23:07:00,0,-34.3728,115.1358,WA,51,
2006-06-19 09:10:00,0,-34.3700,115.1300,WA,57,
2006-06-19 16:28:00,0,-34.3700,115.1300,WA,50,
2006-06-27 04:31:00,0,-34.3700,115.1300,WA,51,
2006-06-27 04:33:00,0,-33.5372,115.0189,WA,54,
2006-07-09 14:46:00,0,-34.3700,115.1300,WA,54,
2006-07-20 14:32:00,0,-32.0069,115.5022,WA,53,
2006-07-20 14:47:00,0,-31.9500,115.7600,WA,48,
2006-07-23 21:45:00,0,-33.5372,115.0189,WA,50,
2006-07-23 22:41:00,0,-34.3700,115.1300,WA,50,
2006-07-24 01:22:00,0,-32.0069,115.5000,WA,48,
2006-07-27 05:07:00,0,-33.5372,115.0189,WA,53,
2006-07-27 05:28:00,0,-32.0069,115.5022,WA,49,
2006-07-27 05:59:00,0,-31.9500,115.7600,WA,48,
2006-07-27 06:47:00,0,-34.3700,115.1300,WA,55,
2006-08-01 07:02:00,0,-34.3700,115.1300,WA,50,
2006-08-06 11:09:00,0,-34.3700,115.1300,WA,48,
2006-08-07 08:31:00,0,-33.5372,115.0189,WA,57,
2006-08-07 08:48:00,0,-34.0281,115.1042,WA,49,
2006-08-07 08:49:00,0,-33.6311,115.3400,WA,57,
2006-08-07 11:31:00,0,-34.3700,115.1358,WA,61,
2006-08-07 12:37:00,0,-32.0069,115.5022,WA,53,
2006-08-14 20:20:00,0,-33.6300,115.3389,WA,48,
2006-08-14 23:24:00,0,-32.0069,115.5022,WA,50,
2006-08-15 03:13:00,0,-34.3700,115.1300,WA,49,
2006-08-15 06:59:00,0,-32.2147,121.7547,WA,51,
2006-08-19 10:02:00,0,-34.3700,115.1300,WA,69,
2006-08-21 18:00:00,0,-32.5300,115.7490,WA,0,
2006-08-21 18:29:00,0,-30.8400,128.1100,WA,51,
2006-08-22 00:59:00,0,-32.0069,115.5022,WA,50,
2006-08-22 07:29:00,0,-33.5547,120.6997,WA,54,
2006-09-11 15:42:00,0,-34.3700,115.1300,WA,54,
2006-09-11 16:45:00,0,-33.5372,115.0189,WA,49,
2006-09-20 22:55:00,0,-34.3700,115.1358,WA,54,
2006-09-22 16:18:00,0,-34.3700,115.1300,WA,48,
2006-10-03 07:53:00,0,-33.6300,115.3300,WA,55,
2006-10-03 09:08:00,0,-34.3700,115.1300,WA,53,
2006-10-03 12:07:00,0,-33.5372,115.0189,WA,50,
2006-10-03 13:14:00,0,-30.8400,128.1100,WA,57,
2006-10-03 16:05:00,0,-34.3700,115.1300,WA,48,
2006-10-10 20:58:00,0,-34.3700,115.1300,WA,51,
2006-10-10 22:02:00,0,-33.6300,115.3400,WA,48,
2006-10-11 00:35:00,0,-33.5400,115.0200,WA,49,
2006-10-11 05:41:00,0,-33.8300,121.8900,WA,49,
2006-10-11 05:54:00,0,-33.5547,120.6997,WA,48,
2006-11-10 08:41:00,0,-30.8400,128.1100,WA,69,
2006-11-21 09:33:00,0,-18.1800,125.5600,WA,49,
2006-11-21 11:58:00,0,-17.5700,123.8200,WA,49,
2006-11-28 08:40:00,0,-23.1700,117.7500,WA,58,
2006-11-28 08:43:00,0,-21.7100,122.2300,WA,49,
2006-11-28 08:44:00,0,-32.0100,115.5000,WA,49,
2006-11-28 10:03:00,0,-31.9600,115.7600,WA,48,
2006-11-30 07:51:00,0,-18.1800,125.5600,WA,53,
2006-12-02 08:34:00,0,-23.4200,119.8000,WA,71,
2006-12-04 03:52:00,0,-15.5100,128.1500,WA,59,
2007-01-26 13:11:00,0,-31.4600,115.8600,WA,50,
2007-02-19 10:36:00,0,-15.7800,128.7100,WA,57,
2007-02-21 16:55:00,0,-28.1200,117.8500,WA,50,
2007-02-28 14:14:00,0,-34.3700,115.1300,WA,55,
2007-02-28 15:31:00,0,-34.3700,115.1300,WA,55,
2007-02-28 21:23:00,0,-33.6300,115.3400,WA,49,
2007-03-04 13:18:00,0,-20.3700,118.6300,WA,49,
2007-03-04 15:48:00,0,-20.7100,116.7700,WA,55,
2007-03-04 16:57:00,0,-21.1900,115.9800,WA,55,
2007-03-04 17:05:00,0,-20.6600,115.5800,WA,68,
2007-03-04 17:30:00,0,-20.8800,115.4100,WA,51,
2007-03-05 06:17:00,0,-23.1700,117.7500,WA,49,
2007-03-07 09:03:00,0,-20.6600,115.5800,WA,52,
2007-03-16 07:39:00,0,-23.1700,117.7500,WA,55,
2007-04-29 05:59:00,0,-34.3700,115.1300,WA,54,
2007-04-29 09:25:00,0,-33.6300,115.3400,WA,51,
2007-04-30 07:43:00,0,-32.0000,115.5000,WA,50,
2007-04-30 09:58:00,0,-34.3700,115.1300,WA,57,
2007-04-30 11:21:00,0,-33.5400,115.0200,WA,49,
2007-05-27 12:00:00,0,-33.5400,115.0200,WA,49,
2007-06-22 04:31:00,0,-33.5400,115.0200,WA,55,
2007-06-22 07:29:00,0,-32.0100,115.5000,WA,61,
2007-06-23 07:13:00,0,-34.3700,115.1300,WA,58,
2007-06-23 07:57:00,0,-33.6300,115.3400,WA,51,
2007-06-23 08:13:00,0,-33.5400,115.0200,WA,50,
2007-06-27 11:17:00,0,-32.0100,115.5000,WA,55,
2007-06-29 15:00:00,0,-34.3700,115.1300,WA,53,
2007-06-29 16:04:00,0,-33.6300,115.3400,WA,51,
2007-07-01 03:52:00,0,-33.5400,115.0200,WA,62,
2007-07-01 03:58:00,0,-32.0100,115.5000,WA,56,
2007-07-01 04:12:00,0,-33.6300,115.3400,WA,61,
2007-07-01 04:46:00,0,-31.9600,115.7600,WA,52,
2007-07-01 04:46:00,0,-34.2500,116.1400,WA,51,
2007-07-01 05:39:00,0,-32.2400,115.6800,WA,51,
2007-07-01 12:44:00,0,-32.5200,115.7500,WA,51,
2007-07-01 22:44:00,0,-34.3700,115.1300,WA,63,
2007-07-19 05:07:00,0,-34.3700,115.1300,WA,54,
2007-07-19 05:16:00,0,-33.5400,115.0200,WA,50,
2007-07-19 06:13:00,0,-32.0100,115.5000,WA,49,
2007-07-19 14:23:00,0,-32.5200,115.7500,WA,53,
2007-07-21 03:07:00,0,-32.0100,115.5000,WA,49,
2007-07-21 06:23:00,0,-32.5200,115.7500,WA,51,
2007-07-21 21:18:00,0,-34.3700,115.1300,WA,55,
2007-07-21 22:22:00,0,-33.6600,115.3200,WA,53,
2007-07-22 02:25:00,0,-33.5400,115.0200,WA,50,
2007-07-23 10:19:00,0,-33.5400,115.0200,WA,49,
2007-07-23 10:37:00,0,-33.6600,115.3200,WA,50,
2007-07-23 10:56:00,0,-32.0100,115.5000,WA,57,
2007-07-23 14:33:00,0,-34.3700,115.1300,WA,51,
2007-07-23 17:21:00,0,-32.0100,115.5000,WA,59,
2007-07-28 16:44:00,0,-34.3700,115.1300,WA,51,
2007-07-29 21:27:00,0,-34.3700,115.1300,WA,56,
2007-07-30 02:55:00,0,-33.6300,115.3400,WA,51,
2007-07-30 03:52:00,0,-32.0100,115.5000,WA,55,
2007-07-30 05:46:00,0,-33.5400,115.0200,WA,52,
2007-07-30 18:00:00,0,-34.3700,115.1300,WA,59,
2007-07-30 21:05:00,0,-31.7600,115.7300,WA,51,
2007-07-31 21:06:00,0,-34.3700,115.1300,WA,55,
2007-07-31 23:08:00,0,-33.5400,115.0200,WA,52,
2007-08-06 06:57:00,0,-33.6900,121.8300,WA,52,
2007-08-06 07:19:00,0,-32.2100,121.7500,WA,61,
2007-08-09 13:53:00,0,-34.3700,115.1300,WA,52,
2007-08-22 12:56:00,0,-34.3700,115.1300,WA,50,
2007-08-25 19:59:00,0,-34.3700,115.1300,WA,66,
2007-08-25 21:43:00,0,-32.0100,115.5000,WA,57,
2007-08-26 07:24:00,0,-34.3700,115.1300,WA,66,
2007-08-29 13:26:00,0,-32.0100,115.5000,WA,51,
2007-09-03 22:53:00,0,-34.3700,115.1300,WA,54,
2007-09-04 05:48:00,0,-33.8900,119.1100,WA,49,
2007-09-12 01:51:00,0,-34.3700,115.1300,WA,59,
2007-09-12 05:47:00,0,-32.0100,115.5000,WA,51,
2007-09-12 06:40:00,0,-33.6300,115.3400,WA,53,
2007-09-12 07:10:00,0,-31.7600,115.7300,WA,50,
